data_file,algorithm,sample_size,train_test,subject,accuracy,precision,recall,order
amount_1,rf,20,training,1-59,1,1,1,Sequential
amount_1,rf,20,training,1-61,1,1,1,Sequential
amount_1,rf,20,training,1-62,1,1,1,Sequential
amount_1,rf,20,training,1-64,1,1,1,Sequential
amount_1,rf,20,training,1-65,1,1,1,Sequential
amount_1,rf,20,training,1-66,1,1,1,Sequential
amount_1,rf,20,training,1-67,1,1,1,Sequential
amount_1,rf,20,training,1-68,1,1,1,Sequential
amount_1,rf,20,training,1-69,1,1,1,Sequential
amount_1,rf,20,training,1-70,1,1,1,Sequential
amount_1,rf,20,training,1-71,1,1,1,Sequential
amount_1,rf,20,training,1-72,1,1,1,Sequential
amount_1,rf,20,training,1-73,1,1,1,Sequential
amount_1,rf,20,training,1-74,1,1,1,Sequential
amount_1,rf,25,testing,1-10,0.91,1,0.8726190476190475,Sequential
amount_1,rf,25,testing,1-11,0.93,1,0.9043650793650793,Sequential
amount_1,rf,25,testing,1-13,0.95,0.9297619047619047,1,Sequential
amount_1,rf,25,testing,1-14,1,1,1,Sequential
amount_1,rf,25,testing,1-15,0.92,0.8869047619047618,1,Sequential
amount_1,rf,25,testing,1-16,0.97,0.959375,1,Sequential
amount_1,rf,25,testing,1-18,0.8300000000000001,0.8869047619047618,0.8748015873015872,Sequential
amount_1,rf,25,testing,1-19,0.9,1,0.8476984126984126,Sequential
amount_1,rf,25,testing,1-20,0.85,0.9022619047619047,0.8611507936507936,Sequential
amount_1,rf,25,testing,1-21,0.64,0.7713095238095237,0.7099206349206348,Sequential
amount_1,rf,25,testing,1-22,0.95,1,0.9297619047619047,Sequential
amount_1,rf,25,testing,1-23,0.95,0.9297619047619047,1,Sequential
amount_1,rf,25,testing,1-24,0.85,0.879484126984127,0.9357142857142857,Sequential
amount_1,rf,25,testing,1-25,0.9400000000000001,0.8883333333333332,1,Sequential
amount_1,rf,25,testing,1-26,1,1,1,Sequential
amount_1,rf,25,testing,1-29,0.8,0.7553174603174604,1,Sequential
amount_1,rf,25,testing,1-30,0.8500000000000001,0.8369444444444445,1,Sequential
amount_1,rf,25,testing,1-31,0.88,1,0.840079365079365,Sequential
amount_1,rf,25,testing,1-32,0.89,0.8476190476190475,1,Sequential
amount_1,rf,25,testing,1-37,0.86,1,0.7936904761904761,Sequential
amount_1,rf,25,testing,1-38,0.97,0.9626543209876544,1,Sequential
amount_1,rf,25,testing,1-40,0.92,0.9021604938271606,1,Sequential
amount_1,rf,25,testing,1-41,1,1,1,Sequential
amount_1,rf,25,testing,1-42,0.9,0.8767063492063492,1,Sequential
amount_1,rf,25,testing,1-44,0.76,0.7375,1,Sequential
amount_1,rf,25,testing,1-45,0.85,1,0.796626984126984,Sequential
amount_1,rf,25,testing,1-46,0.9400000000000001,1,0.9064285714285714,Sequential
amount_1,rf,25,testing,1-47,0.91,0.9196031746031746,0.9732142857142857,Sequential
amount_1,rf,25,testing,1-48,1,1,1,Sequential
amount_1,rf,25,testing,1-50,0.8500000000000001,0.8369444444444445,1,Sequential
amount_1,rf,25,testing,1-51,0.91,1,0.8678571428571428,Sequential
amount_1,rf,25,testing,1-52,0.75,0.7690873015873017,0.9113095238095237,Sequential
amount_1,rf,25,testing,1-53,1,1,1,Sequential
amount_1,rf,25,testing,1-55,0.97,0.9552469135802469,1,Sequential
amount_1,rf,25,testing,1-56,0.92,0.9003086419753087,1,Sequential
amount_1,rf,25,testing,1-58,0.93,1,0.9205555555555556,Sequential
amount_1,rf,25,testing,1-59,0.95,1,0.9297619047619047,Sequential
amount_1,rf,25,testing,1-61,0.67,0.6330555555555556,1,Sequential
amount_1,rf,25,testing,1-62,0.86,1,0.7936904761904761,Sequential
amount_1,rf,25,testing,1-64,1,1,1,Sequential
amount_1,rf,25,testing,1-65,0.89,0.8690873015873016,1,Sequential
amount_1,rf,25,testing,1-66,0.93,0.9132142857142858,1,Sequential
amount_1,rf,25,testing,1-67,0.99,0.975,1,Sequential
amount_1,rf,25,testing,1-68,0.86,0.8053968253968253,1,Sequential
amount_1,rf,25,testing,1-69,1,1,1,Sequential
amount_1,rf,25,testing,1-70,0.91,0.8304761904761904,1,Sequential
amount_1,rf,25,testing,1-71,1,1,1,Sequential
amount_1,rf,25,testing,1-72,0.97,1,0.9523809523809523,Sequential
amount_1,rf,25,testing,1-73,0.55,0.8133333333333334,0.3761904761904761,Sequential
amount_1,rf,25,testing,1-74,0.89,0.8142857142857142,1,Sequential
amount_1,rf,25,training,1-10,1,1,1,Sequential
amount_1,rf,25,training,1-11,1,1,1,Sequential
amount_1,rf,25,training,1-13,1,1,1,Sequential
amount_1,rf,25,training,1-14,1,1,1,Sequential
amount_1,rf,25,training,1-15,1,1,1,Sequential
amount_1,rf,25,training,1-16,1,1,1,Sequential
amount_1,rf,25,training,1-18,1,1,1,Sequential
amount_1,rf,25,training,1-19,1,1,1,Sequential
amount_1,rf,25,training,1-20,1,1,1,Sequential
amount_1,rf,25,training,1-21,1,1,1,Sequential
amount_1,rf,25,training,1-22,1,1,1,Sequential
amount_1,rf,25,training,1-23,1,1,1,Sequential
amount_1,rf,25,training,1-24,1,1,1,Sequential
amount_1,rf,25,training,1-25,1,1,1,Sequential
amount_1,rf,25,training,1-26,1,1,1,Sequential
amount_1,rf,25,training,1-29,1,1,1,Sequential
amount_1,rf,25,training,1-30,1,1,1,Sequential
amount_1,rf,25,training,1-31,1,1,1,Sequential
amount_1,rf,25,training,1-32,1,1,1,Sequential
amount_1,rf,25,training,1-37,1,1,1,Sequential
amount_1,rf,25,training,1-38,1,1,1,Sequential
amount_1,rf,25,training,1-40,1,1,1,Sequential
amount_1,rf,25,training,1-41,1,1,1,Sequential
amount_1,rf,25,training,1-42,1,1,1,Sequential
amount_1,rf,25,training,1-44,1,1,1,Sequential
amount_1,rf,25,training,1-45,1,1,1,Sequential
amount_1,rf,25,training,1-46,1,1,1,Sequential
amount_1,rf,25,training,1-47,1,1,1,Sequential
amount_1,rf,25,training,1-48,1,1,1,Sequential
amount_1,rf,25,training,1-50,1,1,1,Sequential
amount_1,rf,25,training,1-51,1,1,1,Sequential
amount_1,rf,25,training,1-52,1,1,1,Sequential
amount_1,rf,25,training,1-53,1,1,1,Sequential
amount_1,rf,25,training,1-55,1,1,1,Sequential
amount_1,rf,25,training,1-56,1,1,1,Sequential
amount_1,rf,25,training,1-58,1,1,1,Sequential
amount_1,rf,25,training,1-59,1,1,1,Sequential
amount_1,rf,25,training,1-61,1,1,1,Sequential
amount_1,rf,25,training,1-62,1,1,1,Sequential
amount_1,rf,25,training,1-64,1,1,1,Sequential
amount_1,rf,25,training,1-65,1,1,1,Sequential
amount_1,rf,25,training,1-66,1,1,1,Sequential
amount_1,rf,25,training,1-67,1,1,1,Sequential
amount_1,rf,25,training,1-68,1,1,1,Sequential
amount_1,rf,25,training,1-69,1,1,1,Sequential
amount_1,rf,25,training,1-70,1,1,1,Sequential
amount_1,rf,25,training,1-71,1,1,1,Sequential
amount_1,rf,25,training,1-72,1,1,1,Sequential
amount_1,rf,25,training,1-73,1,1,1,Sequential
amount_1,rf,25,training,1-74,1,1,1,Sequential
amount_1,rf,30,testing,1-10,0.92,1,0.8695238095238094,Sequential
amount_1,rf,30,testing,1-11,0.93,1,0.9067460317460316,Sequential
amount_1,rf,30,testing,1-13,0.95,0.925595238095238,1,Sequential
amount_1,rf,30,testing,1-14,1,1,1,Sequential
amount_1,rf,30,testing,1-15,0.9,1,0.8428571428571427,Sequential
amount_1,rf,30,testing,1-16,1,1,1,Sequential
amount_1,rf,30,testing,1-18,0.87,1,0.831547619047619,Sequential
amount_1,rf,30,testing,1-19,0.92,1,0.8946428571428571,Sequential
amount_1,rf,30,testing,1-20,0.75,0.8814285714285713,0.743690476190476,Sequential
amount_1,rf,30,testing,1-21,0.78,0.8523809523809524,0.8511904761904762,Sequential
amount_1,rf,30,testing,1-22,0.95,1,0.925595238095238,Sequential
amount_1,rf,30,testing,1-23,0.95,0.925595238095238,1,Sequential
amount_1,rf,30,testing,1-24,0.85,1,0.8009920634920634,Sequential
amount_1,rf,30,testing,1-25,0.97,1,0.9383333333333334,Sequential
amount_1,rf,30,testing,1-26,1,1,1,Sequential
amount_1,rf,30,testing,1-29,0.92,0.9466666666666667,0.9198809523809524,Sequential
amount_1,rf,30,testing,1-30,0.86,1,0.8256349206349206,Sequential
amount_1,rf,30,testing,1-31,0.88,1,0.842063492063492,Sequential
amount_1,rf,30,testing,1-32,0.95,1,0.9123809523809523,Sequential
amount_1,rf,30,testing,1-37,0.8500000000000001,1,0.770238095238095,Sequential
amount_1,rf,30,testing,1-38,1,1,1,Sequential
amount_1,rf,30,testing,1-40,0.92,0.8935185185185185,1,Sequential
amount_1,rf,30,testing,1-41,1,1,1,Sequential
amount_1,rf,30,testing,1-42,0.93,1,0.8888888888888887,Sequential
amount_1,rf,30,testing,1-44,1,1,1,Sequential
amount_1,rf,30,testing,1-45,0.8,1,0.7279761904761903,Sequential
amount_1,rf,30,testing,1-46,0.8500000000000001,1,0.7749999999999999,Sequential
amount_1,rf,30,testing,1-47,0.93,1,0.9128174603174602,Sequential
amount_1,rf,30,testing,1-48,1,1,1,Sequential
amount_1,rf,30,testing,1-50,0.93,1,0.9128174603174602,Sequential
amount_1,rf,30,testing,1-51,0.97,1,0.9583333333333333,Sequential
amount_1,rf,30,testing,1-52,0.93,1,0.8970238095238094,Sequential
amount_1,rf,30,testing,1-53,1,1,1,Sequential
amount_1,rf,30,testing,1-55,0.97,1,0.9571428571428571,Sequential
amount_1,rf,30,testing,1-56,0.92,0.8962962962962964,1,Sequential
amount_1,rf,30,testing,1-58,0.8500000000000001,1,0.8269444444444445,Sequential
amount_1,rf,30,testing,1-59,0.95,1,0.925595238095238,Sequential
amount_1,rf,30,testing,1-61,0.85,0.8009920634920635,1,Sequential
amount_1,rf,30,testing,1-62,0.8500000000000001,1,0.770238095238095,Sequential
amount_1,rf,30,testing,1-64,1,1,1,Sequential
amount_1,rf,30,testing,1-65,0.72,0.7890873015873016,0.854563492063492,Sequential
amount_1,rf,30,testing,1-66,0.93,1,0.8970238095238094,Sequential
amount_1,rf,30,testing,1-67,0.98,0.96,1,Sequential
amount_1,rf,30,testing,1-68,1,1,1,Sequential
amount_1,rf,30,testing,1-69,1,1,1,Sequential
amount_1,rf,30,testing,1-70,0.98,0.9607142857142857,1,Sequential
amount_1,rf,30,testing,1-71,1,1,1,Sequential
amount_1,rf,30,testing,1-72,0.93,1,0.8814285714285713,Sequential
amount_1,rf,30,testing,1-73,0.8200000000000001,1,0.732142857142857,Sequential
amount_1,rf,30,testing,1-74,0.9,0.905,0.8516666666666667,Sequential
amount_1,rf,30,training,1-10,1,1,1,Sequential
amount_1,rf,30,training,1-11,1,1,1,Sequential
amount_1,rf,30,training,1-13,1,1,1,Sequential
amount_1,rf,30,training,1-14,1,1,1,Sequential
amount_1,rf,30,training,1-15,1,1,1,Sequential
amount_1,rf,30,training,1-16,1,1,1,Sequential
amount_1,rf,30,training,1-18,1,1,1,Sequential
amount_1,rf,30,training,1-19,1,1,1,Sequential
amount_1,rf,30,training,1-20,1,1,1,Sequential
amount_1,rf,30,training,1-21,1,1,1,Sequential
amount_1,rf,30,training,1-22,1,1,1,Sequential
amount_1,rf,30,training,1-23,1,1,1,Sequential
amount_1,rf,30,training,1-24,1,1,1,Sequential
amount_1,rf,30,training,1-25,1,1,1,Sequential
amount_1,rf,30,training,1-26,1,1,1,Sequential
amount_1,rf,30,training,1-29,1,1,1,Sequential
amount_1,rf,30,training,1-30,1,1,1,Sequential
amount_1,rf,30,training,1-31,1,1,1,Sequential
amount_1,rf,30,training,1-32,1,1,1,Sequential
amount_1,rf,30,training,1-37,1,1,1,Sequential
amount_1,rf,30,training,1-38,1,1,1,Sequential
amount_1,rf,30,training,1-40,1,1,1,Sequential
amount_1,rf,30,training,1-41,1,1,1,Sequential
amount_1,rf,30,training,1-42,1,1,1,Sequential
amount_1,rf,30,training,1-44,1,1,1,Sequential
amount_1,rf,30,training,1-45,1,1,1,Sequential
amount_1,rf,30,training,1-46,1,1,1,Sequential
amount_1,rf,30,training,1-47,1,1,1,Sequential
amount_1,rf,30,training,1-48,1,1,1,Sequential
amount_1,rf,30,training,1-50,1,1,1,Sequential
amount_1,rf,30,training,1-51,1,1,1,Sequential
amount_1,rf,30,training,1-52,1,1,1,Sequential
amount_1,rf,30,training,1-53,1,1,1,Sequential
amount_1,rf,30,training,1-55,1,1,1,Sequential
amount_1,rf,30,training,1-56,1,1,1,Sequential
amount_1,rf,30,training,1-58,1,1,1,Sequential
amount_1,rf,30,training,1-59,1,1,1,Sequential
amount_1,rf,30,training,1-61,1,1,1,Sequential
amount_1,rf,30,training,1-62,1,1,1,Sequential
amount_1,rf,30,training,1-64,1,1,1,Sequential
amount_1,rf,30,training,1-65,1,1,1,Sequential
amount_1,rf,30,training,1-66,1,1,1,Sequential
amount_1,rf,30,training,1-67,1,1,1,Sequential
amount_1,rf,30,training,1-68,1,1,1,Sequential
amount_1,rf,30,training,1-69,1,1,1,Sequential
amount_1,rf,30,training,1-70,1,1,1,Sequential
amount_1,rf,30,training,1-71,1,1,1,Sequential
amount_1,rf,30,training,1-72,1,1,1,Sequential
amount_1,rf,30,training,1-73,1,1,1,Sequential
amount_1,rf,30,training,1-74,1,1,1,Sequential
amount_1,rpart,15,testing,1-10,0.34,NaN,0,Sequential
amount_1,rpart,15,testing,1-11,0.8,0.7777777777777778,1,Sequential
amount_1,rpart,15,testing,1-13,0.69,0.69,1,Sequential
amount_1,rpart,15,testing,1-14,0.76,0.76,1,Sequential
amount_1,rpart,15,testing,1-15,0.33,NaN,0,Sequential
amount_1,rpart,15,testing,1-16,0.89,0.8166666666666667,1,Sequential
amount_1,rpart,15,testing,1-18,0.32,NaN,0,Sequential
amount_1,rpart,15,testing,1-19,0.34,NaN,0,Sequential
amount_1,rpart,15,testing,1-20,0.28,NaN,0,Sequential
amount_1,rpart,15,testing,1-21,0.85,0.8125,1,Sequential
amount_1,rpart,15,testing,1-22,0.29,NaN,0,Sequential
amount_1,rpart,15,testing,1-23,0.74,0.74,1,Sequential
amount_1,rpart,15,testing,1-24,0.3,NaN,0,Sequential
amount_1,rpart,15,testing,1-25,0.41000000000000003,NaN,0,Sequential
amount_1,rpart,15,testing,1-26,0.27,NaN,0,Sequential
amount_1,rpart,15,testing,1-29,0.35,NaN,0,Sequential
amount_1,rpart,15,testing,1-30,0.8,0.8,1,Sequential
amount_1,rpart,15,testing,1-31,0.28,NaN,0,Sequential
amount_1,rpart,15,testing,1-32,0.34,NaN,0,Sequential
amount_1,rpart,15,testing,1-37,0.31,NaN,0,Sequential
amount_1,rpart,15,testing,1-38,0.72,0.72,1,Sequential
amount_1,rpart,15,testing,1-40,0.8200000000000001,0.8200000000000001,1,Sequential
amount_1,rpart,15,testing,1-41,0.86,0.8444444444444444,1,Sequential
amount_1,rpart,15,testing,1-42,0.48,NaN,0,Sequential
amount_1,rpart,15,testing,1-44,0.76,0.76,1,Sequential
amount_1,rpart,15,testing,1-45,0.28,NaN,0,Sequential
amount_1,rpart,15,testing,1-46,0.31,NaN,0,Sequential
amount_1,rpart,15,testing,1-47,0.75,0.75,1,Sequential
amount_1,rpart,15,testing,1-48,0.26,NaN,0,Sequential
amount_1,rpart,15,testing,1-50,0.8,0.8,1,Sequential
amount_1,rpart,15,testing,1-51,0.19,NaN,0,Sequential
amount_1,rpart,15,testing,1-52,0.33,NaN,0,Sequential
amount_1,rpart,15,testing,1-53,0.77,0.7125,1,Sequential
amount_1,rpart,15,testing,1-55,0.32,NaN,0,Sequential
amount_1,rpart,15,testing,1-56,0.86,0.825,1,Sequential
amount_1,rpart,15,testing,1-58,0.84,0.8,1,Sequential
amount_1,rpart,15,testing,1-59,0.31,NaN,0,Sequential
amount_1,rpart,15,testing,1-61,0.42,NaN,0,Sequential
amount_1,rpart,15,testing,1-62,0.32,NaN,0,Sequential
amount_1,rpart,15,testing,1-64,0.31,NaN,0,Sequential
amount_1,rpart,15,testing,1-65,0.22,NaN,0,Sequential
amount_1,rpart,15,testing,1-66,0.37,NaN,0,Sequential
amount_1,rpart,15,testing,1-67,0.55,NaN,0,Sequential
amount_1,rpart,15,testing,1-68,0.48,NaN,0,Sequential
amount_1,rpart,15,testing,1-69,0.27,NaN,0,Sequential
amount_1,rpart,15,testing,1-70,0.46,NaN,0,Sequential
amount_1,rpart,15,testing,1-71,0.34,NaN,0,Sequential
amount_1,rpart,15,testing,1-72,0.35,NaN,0,Sequential
amount_1,rpart,15,testing,1-73,0.42,NaN,0,Sequential
amount_1,rpart,15,testing,1-74,0.43,NaN,0,Sequential
amount_1,rpart,15,training,1-10,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-11,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-13,0.533333333333333,0.533333333333333,1,Sequential
amount_1,rpart,15,training,1-14,0.6,0.6,1,Sequential
amount_1,rpart,15,training,1-15,0.733333333333333,NaN,0,Sequential
amount_1,rpart,15,training,1-16,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-18,0.533333333333333,NaN,0,Sequential
amount_1,rpart,15,training,1-19,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-20,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-21,0.733333333333333,0.733333333333333,1,Sequential
amount_1,rpart,15,training,1-22,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-23,0.533333333333333,0.533333333333333,1,Sequential
amount_1,rpart,15,training,1-24,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-25,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-26,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-29,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-30,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-31,0.533333333333333,NaN,0,Sequential
amount_1,rpart,15,training,1-32,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-37,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-38,0.6,0.6,1,Sequential
amount_1,rpart,15,training,1-40,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-41,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-42,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-44,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-45,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-46,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-47,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-48,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-50,0.6,0.6,1,Sequential
amount_1,rpart,15,training,1-51,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-52,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-53,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-55,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-56,0.6,0.6,1,Sequential
amount_1,rpart,15,training,1-58,0.666666666666667,0.666666666666667,1,Sequential
amount_1,rpart,15,training,1-59,0.533333333333333,NaN,0,Sequential
amount_1,rpart,15,training,1-61,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-62,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-64,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-65,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-66,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-67,0.8,NaN,0,Sequential
amount_1,rpart,15,training,1-68,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-69,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-70,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-71,0.6,NaN,0,Sequential
amount_1,rpart,15,training,1-72,0.8,NaN,0,Sequential
amount_1,rpart,15,training,1-73,0.666666666666667,NaN,0,Sequential
amount_1,rpart,15,training,1-74,0.8,NaN,0,Sequential
amount_1,rpart,20,testing,1-10,0.9,1,0.8361904761904762,Sequential
amount_1,rpart,20,testing,1-11,0.79,0.79,1,Sequential
amount_1,rpart,20,testing,1-13,0.73,0.713888888888889,1,Sequential
amount_1,rpart,20,testing,1-14,0.9400000000000001,1,0.9204365079365079,Sequential
amount_1,rpart,20,testing,1-15,0.75,1,0.6219444444444445,Sequential
amount_1,rpart,20,testing,1-16,0.97,0.9439814814814815,1,Sequential
amount_1,rpart,20,testing,1-18,0.63,0.7278174603174604,0.8349206349206348,Sequential
amount_1,rpart,20,testing,1-19,0.86,1,0.7913095238095237,Sequential
amount_1,rpart,20,testing,1-20,0.87,0.9833333333333333,0.8430555555555554,Sequential
amount_1,rpart,20,testing,1-21,0.74,0.7111111111111111,1,Sequential
amount_1,rpart,20,testing,1-22,0.9400000000000001,1,0.9204365079365079,Sequential
amount_1,rpart,20,testing,1-23,1,1,1,Sequential
amount_1,rpart,20,testing,1-24,0.81,1,0.7589285714285714,Sequential
amount_1,rpart,20,testing,1-25,0.91,0.8629761904761905,1,Sequential
amount_1,rpart,20,testing,1-26,0.14,NaN,0,Sequential
amount_1,rpart,20,testing,1-29,0.3,NaN,0,Sequential
amount_1,rpart,20,testing,1-30,0.89,0.8830555555555556,1,Sequential
amount_1,rpart,20,testing,1-31,0.88,1,0.8494047619047619,Sequential
amount_1,rpart,20,testing,1-32,0.95,1,0.9141666666666666,Sequential
amount_1,rpart,20,testing,1-37,0.87,1,0.8224206349206348,Sequential
amount_1,rpart,20,testing,1-38,0.97,0.9439814814814815,1,Sequential
amount_1,rpart,20,testing,1-40,0.96,0.9254629629629629,1,Sequential
amount_1,rpart,20,testing,1-41,1,1,1,Sequential
amount_1,rpart,20,testing,1-42,0.34,NaN,0,Sequential
amount_1,rpart,20,testing,1-44,0.79,0.7761111111111112,1,Sequential
amount_1,rpart,20,testing,1-45,0.81,1,0.7589285714285714,Sequential
amount_1,rpart,20,testing,1-46,0.91,1,0.8566666666666666,Sequential
amount_1,rpart,20,testing,1-47,0.89,0.9241666666666667,0.9527777777777778,Sequential
amount_1,rpart,20,testing,1-48,0.93,1,0.8964285714285714,Sequential
amount_1,rpart,20,testing,1-50,0.8400000000000001,1,0.8093253968253968,Sequential
amount_1,rpart,20,testing,1-51,0.95,1,0.9336507936507936,Sequential
amount_1,rpart,20,testing,1-52,0.32,NaN,0,Sequential
amount_1,rpart,20,testing,1-53,1,1,1,Sequential
amount_1,rpart,20,testing,1-55,0.19,NaN,0,Sequential
amount_1,rpart,20,testing,1-56,0.77,1,0.7482142857142858,Sequential
amount_1,rpart,20,testing,1-58,0.95,1,0.9466666666666667,Sequential
amount_1,rpart,20,testing,1-59,0.87,1,0.8224206349206348,Sequential
amount_1,rpart,20,testing,1-61,0.6799999999999999,0.6401984126984129,1,Sequential
