"location","participant","stimulus_set","model","error_rate","frequentist_fit","bayesian_fit","log10_bayes_factor"
"UIUC",24,"1","Noisy-LO-mix",0.25,1,1,0.14
"UIUC",24,"1","Noisy-LO-mix",0.5,1,1,0.13
"UIUC",24,"1","Noisy-P",0.1,0,0,-65
"UIUC",24,"1","Noisy-P",0.25,0,0,-28.21
"UIUC",24,"1","Noisy-P",0.5,0,0,-6.48
"UIUC",24,"1","Noisy-PI",0.1,0,0,-54.03
"UIUC",24,"1","Noisy-PI",0.25,0,0,-23.39
"UIUC",24,"1","Noisy-PI",0.5,0,0,-6.63
"UIUC",24,"1","Noisy-PI-mix",0.1,0,0,-6.31
"UIUC",24,"1","Noisy-PI-mix",0.25,0,0,-4.41
"UIUC",24,"1","Noisy-PI-mix",0.5,0,1,-1.65
"UIUC",24,"1","Random-LO",NA,1,1,-0.86
"UIUC",24,"1","Random-LOT",NA,1,1,-0.86
"UIUC",24,"2","Noisy-I",0.1,0,0,-155.31
"UIUC",24,"2","Noisy-I",0.25,0,0,-89.13
"UIUC",24,"2","Noisy-I",0.5,0,0,-41.03
"UIUC",24,"2","Noisy-LO",0.1,0,0,-9.86
"UIUC",24,"2","Noisy-LO",0.25,0,0,-3.63
"UIUC",24,"2","Noisy-LO",0.5,1,1,-1.44
"UIUC",24,"2","Noisy-LO-mix",0.1,0,1,-2.06
"UIUC",24,"2","Noisy-LO-mix",0.25,1,1,-1.14
"UIUC",24,"2","Noisy-LO-mix",0.5,1,1,-0.06
"UIUC",24,"2","Noisy-P",0.1,0,0,-7.79
"UIUC",24,"2","Noisy-P",0.25,0,0,-1.57
"UIUC",24,"2","Noisy-P",0.5,1,1,0.56
"UIUC",24,"2","Noisy-PI",0.1,0,0,-8.09
"UIUC",24,"2","Noisy-PI",0.25,0,0,-1.87
"UIUC",24,"2","Noisy-PI",0.5,1,1,0.26
"UIUC",24,"2","Noisy-PI-mix",0.1,0,0,-6.21
"UIUC",24,"2","Noisy-PI-mix",0.25,0,0,-2.59
"UIUC",24,"2","Noisy-PI-mix",0.5,1,1,-0.42
"UIUC",24,"2","Random-LO",NA,1,0,-3.07
"UIUC",24,"2","Random-LOT",NA,0,0,-4.9
"UIUC",24,"3","Noisy-I",0.1,0,0,-195.44
"UIUC",24,"3","Noisy-I",0.25,0,0,-116.8
"UIUC",24,"3","Noisy-I",0.5,0,0,-57.52
"UIUC",24,"3","Noisy-LO",0.1,1,1,7.12
"UIUC",24,"3","Noisy-LO",0.25,1,1,3.92
"UIUC",24,"3","Noisy-LO",0.5,1,1,0.93
"UIUC",24,"3","Noisy-LO-mix",0.1,1,1,-0.14
"UIUC",24,"3","Noisy-LO-mix",0.25,1,1,0.78
"UIUC",24,"3","Noisy-LO-mix",0.5,1,1,-1.24
"UIUC",24,"3","Noisy-P",0.1,1,1,9.2
"UIUC",24,"3","Noisy-P",0.25,1,1,6
"UIUC",24,"3","Noisy-P",0.5,1,1,3.01
"UIUC",24,"3","Noisy-PI",0.1,1,1,8.9
"UIUC",24,"3","Noisy-PI",0.25,1,1,5.69
"UIUC",24,"3","Noisy-PI",0.5,1,1,2.71
"UIUC",24,"3","Noisy-PI-mix",0.1,1,1,7.34
"UIUC",24,"3","Noisy-PI-mix",0.25,1,1,4.53
"UIUC",24,"3","Noisy-PI-mix",0.5,1,1,1.95
"UIUC",24,"3","Random-LO",NA,0,1,-0.45
"UIUC",24,"3","Random-LOT",NA,0,0,-5.99
"UIUC",24,"4","Noisy-I",0.1,0,0,-200
"UIUC",24,"4","Noisy-I",0.25,0,0,-120.41
"UIUC",24,"4","Noisy-I",0.5,0,0,-60.21
"UIUC",24,"4","Noisy-LO",0.1,1,1,7.42
"UIUC",24,"4","Noisy-LO",0.25,1,1,3.93
"UIUC",24,"4","Noisy-LO",0.5,1,1,0.93
"UIUC",24,"4","Noisy-LO-mix",0.1,1,1,-0.39
"UIUC",24,"4","Noisy-LO-mix",0.25,1,1,0.04
"UIUC",24,"4","Noisy-LO-mix",0.5,1,1,-1.36
"UIUC",24,"4","Noisy-P",0.1,1,1,9.5
"UIUC",24,"4","Noisy-P",0.25,1,1,6.01
"UIUC",24,"4","Noisy-P",0.5,1,1,3.01
"UIUC",24,"4","Noisy-PI",0.1,1,1,9.2
"UIUC",24,"4","Noisy-PI",0.25,1,1,5.71
"UIUC",24,"4","Noisy-PI",0.5,1,1,2.71
"UIUC",24,"4","Noisy-PI-mix",0.1,1,1,7.6
"UIUC",24,"4","Noisy-PI-mix",0.25,1,1,4.55
"UIUC",24,"4","Noisy-PI-mix",0.5,1,1,1.59
"UIUC",24,"4","Random-LO",NA,1,1,-0.87
"UIUC",24,"4","Random-LOT",NA,0,0,-6.82
"UIUC",24,"5","Noisy-I",0.1,0,0,-195.44
"UIUC",24,"5","Noisy-I",0.25,0,0,-116.8
"UIUC",24,"5","Noisy-I",0.5,0,0,-57.52
"UIUC",24,"5","Noisy-LO",0.1,1,1,7.12
"UIUC",24,"5","Noisy-LO",0.25,1,1,3.92
"UIUC",24,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",24,"5","Noisy-LO-mix",0.1,1,1,0.12
"UIUC",24,"5","Noisy-LO-mix",0.25,1,1,0.7
"UIUC",24,"5","Noisy-LO-mix",0.5,1,1,-0.84
"UIUC",24,"5","Noisy-P",0.1,1,1,9.2
"UIUC",24,"5","Noisy-P",0.25,1,1,6
"UIUC",24,"5","Noisy-P",0.5,1,1,3.01
"UIUC",24,"5","Noisy-PI",0.1,1,1,8.9
"UIUC",24,"5","Noisy-PI",0.25,1,1,5.69
"UIUC",24,"5","Noisy-PI",0.5,1,1,2.71
"UIUC",24,"5","Noisy-PI-mix",0.1,1,1,7.34
"UIUC",24,"5","Noisy-PI-mix",0.25,1,1,4.53
"UIUC",24,"5","Noisy-PI-mix",0.5,1,1,1.82
"UIUC",24,"5","Random-LO",NA,1,1,-0.54
"UIUC",24,"5","Random-LOT",NA,0,0,-6.72
"UIUC",25,"1","Noisy-I",0.1,0,0,-116.93
"UIUC",25,"1","Noisy-I",0.25,0,0,-59.9
"UIUC",25,"1","Noisy-I",0.5,0,0,-21.36
"UIUC",25,"1","Noisy-LO",0.1,0,0,-9.19
"UIUC",25,"1","Noisy-LO",0.25,1,1,0.09
"UIUC",25,"1","Noisy-LO",0.5,1,1,0.87
"UIUC",25,"1","Noisy-LO-mix",0.1,1,1,0.25
"UIUC",25,"1","Noisy-LO-mix",0.25,1,1,0.4
"UIUC",25,"1","Noisy-LO-mix",0.5,1,1,0.17
"UIUC",25,"1","Noisy-P",0.1,0,0,-11.12
"UIUC",25,"1","Noisy-P",0.25,0,0,-0.01
"UIUC",25,"1","Noisy-P",0.5,1,1,2.23
"UIUC",25,"1","Noisy-PI",0.1,0,0,-11.42
"UIUC",25,"1","Noisy-PI",0.25,0,0,-0.31
"UIUC",25,"1","Noisy-PI",0.5,1,1,1.93
"UIUC",25,"1","Noisy-PI-mix",0.1,0,0,0.46
"UIUC",25,"1","Noisy-PI-mix",0.25,0,1,1.23
"UIUC",25,"1","Noisy-PI-mix",0.5,1,1,1.44
"UIUC",25,"1","Random-LO",NA,1,1,-0.13
"UIUC",25,"1","Random-LOT",NA,1,1,-0.17
"UIUC",25,"2","Noisy-I",0.1,0,0,-69.34
"UIUC",25,"2","Noisy-I",0.25,0,0,-34.67
"UIUC",25,"2","Noisy-I",0.5,0,0,-12.91
"UIUC",25,"2","Noisy-LO",0.1,0,0,-9.94
"UIUC",25,"2","Noisy-LO",0.25,0,1,-1.34
"UIUC",25,"2","Noisy-LO",0.5,1,1,0.2
"UIUC",25,"2","Noisy-LO-mix",0.1,0,1,-0.71
"UIUC",25,"2","Noisy-LO-mix",0.25,1,1,-0.1
"UIUC",25,"2","Noisy-LO-mix",0.5,1,1,0.11
"UIUC",25,"2","Noisy-P",0.1,0,0,-69.29
"UIUC",25,"2","Noisy-P",0.25,0,0,-34.56
"UIUC",25,"2","Noisy-P",0.5,0,0,-12.62
"UIUC",25,"2","Noisy-PI",0.1,0,0,-69.32
"UIUC",25,"2","Noisy-PI",0.25,0,0,-34.61
"UIUC",25,"2","Noisy-PI",0.5,0,0,-12.74
"UIUC",25,"2","Noisy-PI-mix",0.1,0,0,-16.83
"UIUC",25,"2","Noisy-PI-mix",0.25,0,0,-12.72
"UIUC",25,"2","Noisy-PI-mix",0.5,0,0,-6.24
"UIUC",25,"2","Random-LO",NA,1,1,-1.51
"UIUC",25,"2","Random-LOT",NA,0,1,-1.5
"UIUC",25,"3","Noisy-I",0.1,0,0,-101.07
"UIUC",25,"3","Noisy-I",0.25,0,0,-50.47
"UIUC",25,"3","Noisy-I",0.5,0,0,-17.59
"UIUC",25,"3","Noisy-LO",0.1,0,0,-25.79
"UIUC",25,"3","Noisy-LO",0.25,0,0,-8.55
"UIUC",25,"3","Noisy-LO",0.5,1,1,-1.38
"UIUC",25,"3","Noisy-LO-mix",0.1,1,1,-1.28
"UIUC",25,"3","Noisy-LO-mix",0.25,1,1,-0.33
"UIUC",25,"3","Noisy-LO-mix",0.5,1,1,0.12
"UIUC",25,"3","Noisy-P",0.1,0,0,-23.71
"UIUC",25,"3","Noisy-P",0.25,0,0,-6.47
"UIUC",25,"3","Noisy-P",0.5,1,1,0.68
"UIUC",25,"3","Noisy-PI",0.1,0,0,-24.01
"UIUC",25,"3","Noisy-PI",0.25,0,0,-6.77
"UIUC",25,"3","Noisy-PI",0.5,1,1,0.38
"UIUC",25,"3","Noisy-PI-mix",0.1,0,0,-3.22
"UIUC",25,"3","Noisy-PI-mix",0.25,0,0,-1.27
"UIUC",25,"3","Noisy-PI-mix",0.5,1,1,0.81
"UIUC",25,"3","Random-LO",NA,0,1,-2.35
"UIUC",25,"3","Random-LOT",NA,0,1,-2.56
"UIUC",25,"4","Noisy-I",0.1,0,0,-166.34
"UIUC",25,"4","Noisy-I",0.25,0,0,-95.23
"UIUC",25,"4","Noisy-I",0.5,0,0,-43.28
"UIUC",25,"4","Noisy-LO",0.1,0,0,1.34
"UIUC",25,"4","Noisy-LO",0.25,1,1,2.65
"UIUC",25,"4","Noisy-LO",0.5,1,1,0.91
"UIUC",25,"4","Noisy-LO-mix",0.1,1,1,0.75
"UIUC",25,"4","Noisy-LO-mix",0.25,1,1,0.48
"UIUC",25,"4","Noisy-LO-mix",0.5,1,1,0.13
"UIUC",25,"4","Noisy-P",0.1,0,0,3.42
"UIUC",25,"4","Noisy-P",0.25,1,1,4.73
"UIUC",25,"4","Noisy-P",0.5,1,1,2.98
"UIUC",25,"4","Noisy-PI",0.1,0,0,3.12
"UIUC",25,"4","Noisy-PI",0.25,1,1,4.43
"UIUC",25,"4","Noisy-PI",0.5,1,1,2.67
"UIUC",25,"4","Noisy-PI-mix",0.1,0,0,2.65
"UIUC",25,"4","Noisy-PI-mix",0.25,1,1,3.38
"UIUC",25,"4","Noisy-PI-mix",0.5,1,1,1.97
"UIUC",25,"4","Random-LO",NA,0,1,0.54
"UIUC",25,"4","Random-LOT",NA,0,1,-2.07
"UIUC",25,"5","Noisy-I",0.1,0,0,-85.34
"UIUC",25,"5","Noisy-I",0.25,0,0,-45.34
"UIUC",25,"5","Noisy-I",0.5,0,0,-20.13
"UIUC",25,"5","Noisy-LO",0.1,0,0,-8.26
"UIUC",25,"5","Noisy-LO",0.25,1,1,-0.18
"UIUC",25,"5","Noisy-LO",0.5,1,1,0.71
"UIUC",25,"5","Noisy-LO-mix",0.1,1,1,-0.3
"UIUC",25,"5","Noisy-LO-mix",0.25,1,1,0.27
"UIUC",25,"5","Noisy-LO-mix",0.5,1,1,0.15
"UIUC",25,"5","Noisy-P",0.1,0,0,-54.5
"UIUC",25,"5","Noisy-P",0.25,0,0,-24.71
"UIUC",25,"5","Noisy-P",0.5,0,0,-6.13
"UIUC",25,"5","Noisy-PI",0.1,0,0,-54.8
"UIUC",25,"5","Noisy-PI",0.25,0,0,-25.01
"UIUC",25,"5","Noisy-PI",0.5,0,0,-6.43
"UIUC",25,"5","Noisy-PI-mix",0.1,0,0,-16.81
"UIUC",25,"5","Noisy-PI-mix",0.25,0,0,-12.46
"UIUC",25,"5","Noisy-PI-mix",0.5,0,0,-5.01
"UIUC",25,"5","Random-LO",NA,1,1,-1.49
"UIUC",25,"5","Random-LOT",NA,0,1,-1.73
"UIUC",26,"1","Noisy-I",0.1,0,0,-157.05
"UIUC",26,"1","Noisy-I",0.25,0,0,-88.29
"UIUC",26,"1","Noisy-I",0.5,0,0,-38.53
"UIUC",26,"1","Noisy-LO",0.1,0,1,-0.67
"UIUC",26,"1","Noisy-LO",0.25,0,1,1.82
"UIUC",26,"1","Noisy-LO",0.5,1,1,0.93
"UIUC",26,"1","Noisy-LO-mix",0.1,1,1,0.8
"UIUC",26,"1","Noisy-LO-mix",0.25,1,1,0.5
"UIUC",26,"1","Noisy-LO-mix",0.5,1,1,0.22
"UIUC",26,"1","Noisy-P",0.1,0,0,1.11
"UIUC",26,"1","Noisy-P",0.25,0,1,3.6
"UIUC",26,"1","Noisy-P",0.5,1,1,2.71
"UIUC",26,"1","Noisy-PI",0.1,0,0,0.81
"UIUC",26,"1","Noisy-PI",0.25,0,1,3.3
"UIUC",26,"1","Noisy-PI",0.5,1,1,2.41
"UIUC",26,"1","Noisy-PI-mix",0.1,0,0,2.03
"UIUC",26,"1","Noisy-PI-mix",0.25,0,1,2.55
"UIUC",26,"1","Noisy-PI-mix",0.5,1,1,1.74
"UIUC",26,"1","Random-LO",NA,1,1,0.88
"UIUC",26,"1","Random-LOT",NA,1,1,0.14
"UIUC",26,"2","Noisy-I",0.1,0,0,-180.28
"UIUC",26,"2","Noisy-I",0.25,0,0,-107.97
"UIUC",26,"2","Noisy-I",0.5,0,0,-53.89
"UIUC",26,"2","Noisy-LO",0.1,0,0,-5.93
"UIUC",26,"2","Noisy-LO",0.25,0,0,-2.99
"UIUC",26,"2","Noisy-LO",0.5,1,1,-1.51
"UIUC",26,"2","Noisy-LO-mix",0.1,0,1,-4.3
"UIUC",26,"2","Noisy-LO-mix",0.25,0,1,-3.04
"UIUC",26,"2","Noisy-LO-mix",0.5,1,1,-1.49
"UIUC",26,"2","Noisy-P",0.1,0,0,-3.85
"UIUC",26,"2","Noisy-P",0.25,0,0,-0.91
"UIUC",26,"2","Noisy-P",0.5,1,1,0.57
"UIUC",26,"2","Noisy-PI",0.1,0,0,-4.15
"UIUC",26,"2","Noisy-PI",0.25,0,0,-1.21
"UIUC",26,"2","Noisy-PI",0.5,1,1,0.27
"UIUC",26,"2","Noisy-PI-mix",0.1,0,0,-5.14
"UIUC",26,"2","Noisy-PI-mix",0.25,0,0,-2.25
"UIUC",26,"2","Noisy-PI-mix",0.5,1,1,-1
"UIUC",26,"2","Random-LO",NA,1,0,-5.17
"UIUC",26,"2","Random-LOT",NA,0,0,-7.75
"UIUC",26,"3","Noisy-I",0.1,0,0,-200
"UIUC",26,"3","Noisy-I",0.25,0,0,-120.41
"UIUC",26,"3","Noisy-I",0.5,0,0,-60.21
"UIUC",26,"3","Noisy-LO",0.1,1,1,7.42
"UIUC",26,"3","Noisy-LO",0.25,1,1,3.93
"UIUC",26,"3","Noisy-LO",0.5,1,1,0.93
"UIUC",26,"3","Noisy-LO-mix",0.1,1,1,-0.39
"UIUC",26,"3","Noisy-LO-mix",0.25,1,1,0.04
"UIUC",26,"3","Noisy-LO-mix",0.5,1,1,-1.36
"UIUC",26,"3","Noisy-P",0.1,1,1,9.5
"UIUC",26,"3","Noisy-P",0.25,1,1,6.01
"UIUC",26,"3","Noisy-P",0.5,1,1,3.01
"UIUC",26,"3","Noisy-PI",0.1,1,1,9.2
"UIUC",26,"3","Noisy-PI",0.25,1,1,5.71
"UIUC",26,"3","Noisy-PI",0.5,1,1,2.71
"UIUC",26,"3","Noisy-PI-mix",0.1,1,1,7.6
"UIUC",26,"3","Noisy-PI-mix",0.25,1,1,4.55
"UIUC",26,"3","Noisy-PI-mix",0.5,1,1,1.59
"UIUC",26,"3","Random-LO",NA,0,1,-0.87
"UIUC",26,"3","Random-LOT",NA,0,0,-6.82
"UIUC",26,"4","Noisy-I",0.1,0,0,-193.49
"UIUC",26,"4","Noisy-I",0.25,0,0,-115.31
"UIUC",26,"4","Noisy-I",0.5,0,0,-56.5
"UIUC",26,"4","Noisy-LO",0.1,1,1,6.87
"UIUC",26,"4","Noisy-LO",0.25,1,1,3.89
"UIUC",26,"4","Noisy-LO",0.5,1,1,0.93
"UIUC",26,"4","Noisy-LO-mix",0.1,1,1,0.32
"UIUC",26,"4","Noisy-LO-mix",0.25,1,1,0.14
"UIUC",26,"4","Noisy-LO-mix",0.5,1,1,-0.19
"UIUC",26,"4","Noisy-P",0.1,1,1,8.95
"UIUC",26,"4","Noisy-P",0.25,1,1,5.97
"UIUC",26,"4","Noisy-P",0.5,1,1,3.01
"UIUC",26,"4","Noisy-PI",0.1,1,1,8.65
"UIUC",26,"4","Noisy-PI",0.25,1,1,5.67
"UIUC",26,"4","Noisy-PI",0.5,1,1,2.71
"UIUC",26,"4","Noisy-PI-mix",0.1,1,1,7.11
"UIUC",26,"4","Noisy-PI-mix",0.25,1,1,4.48
"UIUC",26,"4","Noisy-PI-mix",0.5,1,1,1.99
"UIUC",26,"4","Random-LO",NA,1,1,-0.12
"UIUC",26,"4","Random-LOT",NA,0,0,-4.46
"UIUC",26,"5","Noisy-I",0.1,0,0,-195.76
"UIUC",26,"5","Noisy-I",0.25,0,0,-117.12
"UIUC",26,"5","Noisy-I",0.5,0,0,-57.84
"UIUC",26,"5","Noisy-LO",0.1,1,1,7.01
"UIUC",26,"5","Noisy-LO",0.25,1,1,3.9
"UIUC",26,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",26,"5","Noisy-LO-mix",0.1,1,1,0.18
"UIUC",26,"5","Noisy-LO-mix",0.25,1,1,0.43
"UIUC",26,"5","Noisy-LO-mix",0.5,1,1,-0.78
"UIUC",26,"5","Noisy-P",0.1,1,1,9.09
"UIUC",26,"5","Noisy-P",0.25,1,1,5.98
"UIUC",26,"5","Noisy-P",0.5,1,1,3.01
"UIUC",26,"5","Noisy-PI",0.1,1,1,8.79
"UIUC",26,"5","Noisy-PI",0.25,1,1,5.68
"UIUC",26,"5","Noisy-PI",0.5,1,1,2.71
"UIUC",26,"5","Noisy-PI-mix",0.1,1,1,7.23
"UIUC",26,"5","Noisy-PI-mix",0.25,1,1,4.52
"UIUC",26,"5","Noisy-PI-mix",0.5,1,1,1.96
"UIUC",26,"5","Random-LO",NA,1,1,-0.04
"UIUC",26,"5","Random-LOT",NA,0,0,-5.16
"UIUC",27,"1","Noisy-I",0.1,0,0,-124.73
"UIUC",27,"1","Noisy-I",0.25,0,0,-66.16
"UIUC",27,"1","Noisy-I",0.5,0,0,-25.69
"UIUC",27,"1","Noisy-LO",0.1,0,0,-4.36
"UIUC",27,"1","Noisy-LO",0.25,1,1,1.62
"UIUC",27,"1","Noisy-LO",0.5,1,1,0.91
"UIUC",27,"1","Noisy-LO-mix",0.1,1,1,0.95
"UIUC",27,"1","Noisy-LO-mix",0.25,1,1,0.58
"UIUC",27,"1","Noisy-LO-mix",0.5,1,1,0.12
"UIUC",27,"1","Noisy-P",0.1,0,0,-12.35
"UIUC",27,"1","Noisy-P",0.25,0,0,-1.84
"UIUC",27,"1","Noisy-P",0.5,0,1,1.1
"UIUC",27,"1","Noisy-PI",0.1,0,0,-12.65
"UIUC",27,"1","Noisy-PI",0.25,0,0,-2.14
"UIUC",27,"1","Noisy-PI",0.5,0,1,0.8
"UIUC",27,"1","Noisy-PI-mix",0.1,0,0,-2.6
"UIUC",27,"1","Noisy-PI-mix",0.25,0,0,-0.94
"UIUC",27,"1","Noisy-PI-mix",0.5,0,1,0.43
"UIUC",27,"1","Random-LO",NA,1,1,1.21
"UIUC",27,"1","Random-LOT",NA,1,1,1.22
"UIUC",27,"2","Noisy-I",0.1,0,0,-175.73
"UIUC",27,"2","Noisy-I",0.25,0,0,-104.36
"UIUC",27,"2","Noisy-I",0.5,0,0,-51.2
"UIUC",27,"2","Noisy-LO",0.1,0,0,-6.22
"UIUC",27,"2","Noisy-LO",0.25,0,0,-3.01
"UIUC",27,"2","Noisy-LO",0.5,1,1,-1.51
"UIUC",27,"2","Noisy-LO-mix",0.1,0,1,-3.52
"UIUC",27,"2","Noisy-LO-mix",0.25,0,1,-2.19
"UIUC",27,"2","Noisy-LO-mix",0.5,1,1,-0.91
"UIUC",27,"2","Noisy-P",0.1,0,0,-4.14
"UIUC",27,"2","Noisy-P",0.25,0,0,-0.93
"UIUC",27,"2","Noisy-P",0.5,1,1,0.57
"UIUC",27,"2","Noisy-PI",0.1,0,0,-4.44
"UIUC",27,"2","Noisy-PI",0.25,0,0,-1.23
"UIUC",27,"2","Noisy-PI",0.5,1,1,0.27
"UIUC",27,"2","Noisy-PI-mix",0.1,0,0,-5.11
"UIUC",27,"2","Noisy-PI-mix",0.25,0,0,-2.21
"UIUC",27,"2","Noisy-PI-mix",0.5,1,1,-0.69
"UIUC",27,"2","Random-LO",NA,1,0,-4.23
"UIUC",27,"2","Random-LOT",NA,0,0,-6.16
"UIUC",27,"3","Noisy-I",0.1,0,0,-162.62
"UIUC",27,"3","Noisy-I",0.25,0,0,-91.53
"UIUC",27,"3","Noisy-I",0.5,0,0,-39.65
"UIUC",27,"3","Noisy-LO",0.1,1,1,3.36
"UIUC",27,"3","Noisy-LO",0.25,1,1,3.49
"UIUC",27,"3","Noisy-LO",0.5,1,1,0.93
"UIUC",27,"3","Noisy-LO-mix",0.1,1,1,0.85
"UIUC",27,"3","Noisy-LO-mix",0.25,1,1,0.59
"UIUC",27,"3","Noisy-LO-mix",0.5,1,1,0.11
"UIUC",27,"3","Noisy-P",0.1,1,1,5.44
"UIUC",27,"3","Noisy-P",0.25,1,1,5.57
"UIUC",27,"3","Noisy-P",0.5,1,1,3.01
"UIUC",27,"3","Noisy-PI",0.1,1,1,5.14
"UIUC",27,"3","Noisy-PI",0.25,1,1,5.27
"UIUC",27,"3","Noisy-PI",0.5,1,1,2.71
"UIUC",27,"3","Noisy-PI-mix",0.1,1,1,5.31
"UIUC",27,"3","Noisy-PI-mix",0.25,1,1,4.23
"UIUC",27,"3","Noisy-PI-mix",0.5,1,1,1.99
"UIUC",27,"3","Random-LO",NA,0,1,0.95
"UIUC",27,"3","Random-LOT",NA,0,1,-0.65
"UIUC",27,"4","Noisy-I",0.1,0,0,-200
"UIUC",27,"4","Noisy-I",0.25,0,0,-120.41
"UIUC",27,"4","Noisy-I",0.5,0,0,-60.21
"UIUC",27,"4","Noisy-LO",0.1,1,1,7.42
"UIUC",27,"4","Noisy-LO",0.25,1,1,3.93
"UIUC",27,"4","Noisy-LO",0.5,1,1,0.93
"UIUC",27,"4","Noisy-LO-mix",0.1,1,1,-0.39
"UIUC",27,"4","Noisy-LO-mix",0.25,1,1,0.04
"UIUC",27,"4","Noisy-LO-mix",0.5,1,1,-1.36
"UIUC",27,"4","Noisy-P",0.1,1,1,9.5
"UIUC",27,"4","Noisy-P",0.25,1,1,6.01
"UIUC",27,"4","Noisy-P",0.5,1,1,3.01
"UIUC",27,"4","Noisy-PI",0.1,1,1,9.2
"UIUC",27,"4","Noisy-PI",0.25,1,1,5.71
"UIUC",27,"4","Noisy-PI",0.5,1,1,2.71
"UIUC",27,"4","Noisy-PI-mix",0.1,1,1,7.6
"UIUC",27,"4","Noisy-PI-mix",0.25,1,1,4.55
"UIUC",27,"4","Noisy-PI-mix",0.5,1,1,1.59
"UIUC",27,"4","Random-LO",NA,1,1,-0.87
"UIUC",27,"4","Random-LOT",NA,0,0,-6.82
"UIUC",27,"5","Noisy-I",0.1,0,0,-197.72
"UIUC",27,"5","Noisy-I",0.25,0,0,-118.61
"UIUC",27,"5","Noisy-I",0.5,0,0,-58.86
"UIUC",27,"5","Noisy-LO",0.1,1,1,7.27
"UIUC",27,"5","Noisy-LO",0.25,1,1,3.92
"UIUC",27,"5","Noisy-LO",0.5,1,1,0.93
"UIUC",27,"5","Noisy-LO-mix",0.1,1,1,-0.07
"UIUC",27,"5","Noisy-LO-mix",0.25,1,1,0.37
"UIUC",27,"5","Noisy-LO-mix",0.5,1,1,-0.98
"UIUC",27,"5","Noisy-P",0.1,1,1,9.35
"UIUC",27,"5","Noisy-P",0.25,1,1,6
"UIUC",27,"5","Noisy-P",0.5,1,1,3.01
"UIUC",27,"5","Noisy-PI",0.1,1,1,9.05
"UIUC",27,"5","Noisy-PI",0.25,1,1,5.7
"UIUC",27,"5","Noisy-PI",0.5,1,1,2.71
"UIUC",27,"5","Noisy-PI-mix",0.1,1,1,7.47
"UIUC",27,"5","Noisy-PI-mix",0.25,1,1,4.54
"UIUC",27,"5","Noisy-PI-mix",0.5,1,1,1.8
"UIUC",27,"5","Random-LO",NA,1,1,-0.41
"UIUC",27,"5","Random-LOT",NA,0,0,-5.91
"UIUC",28,"1","Noisy-I",0.1,0,0,-135
"UIUC",28,"1","Noisy-I",0.25,0,0,-71.9
"UIUC",28,"1","Noisy-I",0.5,0,0,-27.74
"UIUC",28,"1","Noisy-LO",0.1,0,0,-4.59
"UIUC",28,"1","Noisy-LO",0.25,1,1,1.39
"UIUC",28,"1","Noisy-LO",0.5,1,1,0.92
"UIUC",28,"1","Noisy-LO-mix",0.1,1,1,0.88
"UIUC",28,"1","Noisy-LO-mix",0.25,1,1,0.57
"UIUC",28,"1","Noisy-LO-mix",0.5,1,1,0.2
"UIUC",28,"1","Noisy-P",0.1,0,0,-2.51
"UIUC",28,"1","Noisy-P",0.25,1,1,3.47
"UIUC",28,"1","Noisy-P",0.5,1,1,2.92
"UIUC",28,"1","Noisy-PI",0.1,0,0,-2.81
"UIUC",28,"1","Noisy-PI",0.25,1,1,3.17
"UIUC",28,"1","Noisy-PI",0.5,1,1,2.62
"UIUC",28,"1","Noisy-PI-mix",0.1,0,1,2.65
"UIUC",28,"1","Noisy-PI-mix",0.25,1,1,2.96
"UIUC",28,"1","Noisy-PI-mix",0.5,1,1,1.92
"UIUC",28,"1","Random-LO",NA,1,1,1.13
"UIUC",28,"1","Random-LOT",NA,1,1,1.02
"UIUC",28,"2","Noisy-I",0.1,0,0,-168.32
"UIUC",28,"2","Noisy-I",0.25,0,0,-96.74
"UIUC",28,"2","Noisy-I",0.5,0,0,-44.26
"UIUC",28,"2","Noisy-LO",0.1,0,0,1.17
"UIUC",28,"2","Noisy-LO",0.25,1,1,2.15
"UIUC",28,"2","Noisy-LO",0.5,1,1,0.76
"UIUC",28,"2","Noisy-LO-mix",0.1,1,1,0.09
"UIUC",28,"2","Noisy-LO-mix",0.25,1,1,0.23
"UIUC",28,"2","Noisy-LO-mix",0.5,1,1,0.2
"UIUC",28,"2","Noisy-P",0.1,0,0,3.25
"UIUC",28,"2","Noisy-P",0.25,1,1,4.23
"UIUC",28,"2","Noisy-P",0.5,1,1,2.84
"UIUC",28,"2","Noisy-PI",0.1,0,0,2.95
"UIUC",28,"2","Noisy-PI",0.25,1,1,3.93
"UIUC",28,"2","Noisy-PI",0.5,1,1,2.53
"UIUC",28,"2","Noisy-PI-mix",0.1,0,0,2.59
"UIUC",28,"2","Noisy-PI-mix",0.25,1,1,2.93
"UIUC",28,"2","Noisy-PI-mix",0.5,1,1,1.83
"UIUC",28,"2","Random-LO",NA,1,1,-0.17
"UIUC",28,"2","Random-LOT",NA,0,0,-3.04
"UIUC",28,"3","Noisy-I",0.1,0,0,-143.34
"UIUC",28,"3","Noisy-I",0.25,0,0,-77.44
"UIUC",28,"3","Noisy-I",0.5,0,0,-30.58
"UIUC",28,"3","Noisy-LO",0.1,0,0,-0.9
"UIUC",28,"3","Noisy-LO",0.25,1,1,2.61
