data_file,algorithm,subject,predictor,importance
delay_1,nnet,1-13,logistic,0
delay_1,rpart,1-14,difference,89.12915664264526
delay_1,rpart,1-14,discrim,100
delay_1,rpart,1-14,log_ratio,100
delay_1,rpart,1-14,logistic,89.12915664264526
delay_1,rpart,1-14,ratio,100
delay_1,rpart,1-14,small,0
delay_1,rpart,1-14,large,0
delay_1,c5.0,1-14,ratio,100
delay_1,c5.0,1-14,discrim,100
delay_1,c5.0,1-14,logistic,100
delay_1,c5.0,1-14,small,67.35
delay_1,c5.0,1-14,large,0
delay_1,c5.0,1-14,difference,0
delay_1,c5.0,1-14,log_ratio,0
delay_1,naive_bayes,1-14,small,17.33021077283374
delay_1,naive_bayes,1-14,large,0
delay_1,naive_bayes,1-14,difference,96.01873536299765
delay_1,naive_bayes,1-14,ratio,100
delay_1,naive_bayes,1-14,log_ratio,100
delay_1,naive_bayes,1-14,discrim,100
delay_1,naive_bayes,1-14,logistic,92.50585480093677
delay_1,knn,1-14,small,17.33021077283374
delay_1,knn,1-14,large,0
delay_1,knn,1-14,difference,96.01873536299765
delay_1,knn,1-14,ratio,100
delay_1,knn,1-14,log_ratio,100
delay_1,knn,1-14,discrim,100
delay_1,knn,1-14,logistic,92.50585480093677
delay_1,rf,1-14,small,0
delay_1,rf,1-14,large,14.807880609506578
delay_1,rf,1-14,difference,83.63604428485586
delay_1,rf,1-14,ratio,84.7297485450015
delay_1,rf,1-14,log_ratio,100
delay_1,rf,1-14,discrim,88.63948963146488
delay_1,rf,1-14,logistic,82.18405152809028
delay_1,glm,1-14,small,0
delay_1,glm,1-14,large,6.240565635448898
delay_1,glm,1-14,ratio,100
delay_1,glm,1-14,log_ratio,91.61596670695816
delay_1,glm,1-14,discrim,44.57144305912353
delay_1,glm,1-14,logistic,12.843204278945205
delay_1,nnet,1-14,small,90.28264652087749
delay_1,nnet,1-14,large,100
delay_1,nnet,1-14,difference,30.974820086791755
delay_1,nnet,1-14,ratio,23.277888400638467
delay_1,nnet,1-14,log_ratio,8.158988369661783
delay_1,nnet,1-14,discrim,44.9122046074254
delay_1,nnet,1-14,logistic,0
delay_1,rpart,1-15,difference,52.787578409201195
delay_1,rpart,1-15,discrim,100
delay_1,rpart,1-15,log_ratio,100
delay_1,rpart,1-15,logistic,52.787578409201195
delay_1,rpart,1-15,ratio,100
delay_1,rpart,1-15,small,0
delay_1,rpart,1-15,large,0
delay_1,c5.0,1-15,ratio,100
delay_1,c5.0,1-15,small,0
delay_1,c5.0,1-15,large,0
delay_1,c5.0,1-15,difference,0
delay_1,c5.0,1-15,log_ratio,0
delay_1,c5.0,1-15,discrim,0
delay_1,c5.0,1-15,logistic,0
delay_1,naive_bayes,1-15,small,29.076620825147366
delay_1,naive_bayes,1-15,large,0
delay_1,naive_bayes,1-15,difference,87.62278978388997
delay_1,naive_bayes,1-15,ratio,100
delay_1,naive_bayes,1-15,log_ratio,100
delay_1,naive_bayes,1-15,discrim,100
delay_1,naive_bayes,1-15,logistic,66.01178781925344
delay_1,knn,1-15,small,29.076620825147366
delay_1,knn,1-15,large,0
delay_1,knn,1-15,difference,87.62278978388997
delay_1,knn,1-15,ratio,100
delay_1,knn,1-15,log_ratio,100
delay_1,knn,1-15,discrim,100
delay_1,knn,1-15,logistic,66.01178781925344
delay_1,rf,1-15,small,3.634730449748295
delay_1,rf,1-15,large,0
delay_1,rf,1-15,difference,35.226591365504696
delay_1,rf,1-15,ratio,100
delay_1,rf,1-15,log_ratio,96.37326432085109
delay_1,rf,1-15,discrim,96.72191519412627
delay_1,rf,1-15,logistic,23.87182344603299
delay_1,glm,1-15,small,0
delay_1,glm,1-15,large,12.910490518579143
delay_1,glm,1-15,ratio,99.69630823659139
delay_1,glm,1-15,log_ratio,100
delay_1,glm,1-15,discrim,78.73802878176305
delay_1,glm,1-15,logistic,93.80724450259017
delay_1,nnet,1-15,small,78.8490806702176
delay_1,nnet,1-15,large,20.58621035689697
delay_1,nnet,1-15,difference,100
delay_1,nnet,1-15,ratio,13.497460184897786
delay_1,nnet,1-15,log_ratio,6.031879891209175
delay_1,nnet,1-15,discrim,32.48329225757173
delay_1,nnet,1-15,logistic,0
delay_1,rpart,1-16,difference,86.43137585306137
delay_1,rpart,1-16,discrim,100
delay_1,rpart,1-16,log_ratio,100
delay_1,rpart,1-16,logistic,86.43137585306137
delay_1,rpart,1-16,ratio,100
delay_1,rpart,1-16,small,0
delay_1,rpart,1-16,large,0
delay_1,c5.0,1-16,small,100
delay_1,c5.0,1-16,ratio,100
delay_1,c5.0,1-16,discrim,100
delay_1,c5.0,1-16,logistic,100
delay_1,c5.0,1-16,large,67.44530537830447
delay_1,c5.0,1-16,difference,67.44530537830447
delay_1,c5.0,1-16,log_ratio,0
delay_1,naive_bayes,1-16,small,0
delay_1,naive_bayes,1-16,large,11.65413533834586
delay_1,naive_bayes,1-16,difference,98.12030075187971
delay_1,naive_bayes,1-16,ratio,100
delay_1,naive_bayes,1-16,log_ratio,100
delay_1,naive_bayes,1-16,discrim,100
delay_1,naive_bayes,1-16,logistic,98.12030075187971
delay_1,knn,1-16,small,0
delay_1,knn,1-16,large,11.65413533834586
delay_1,knn,1-16,difference,98.12030075187971
delay_1,knn,1-16,ratio,100
delay_1,knn,1-16,log_ratio,100
delay_1,knn,1-16,discrim,100
delay_1,knn,1-16,logistic,98.12030075187971
delay_1,rf,1-16,small,0
delay_1,rf,1-16,large,13.045707225812055
delay_1,rf,1-16,difference,72.11495307369125
delay_1,rf,1-16,ratio,100
delay_1,rf,1-16,log_ratio,88.97607118893437
delay_1,rf,1-16,discrim,86.73096626677655
delay_1,rf,1-16,logistic,64.02694722357958
delay_1,glm,1-16,small,90.91701183243475
delay_1,glm,1-16,large,95.34599752642656
delay_1,glm,1-16,ratio,96.36151568303478
delay_1,glm,1-16,log_ratio,92.7436575920756
delay_1,glm,1-16,discrim,100
delay_1,glm,1-16,logistic,0
delay_1,nnet,1-16,small,57.69797351607142
delay_1,nnet,1-16,large,100
delay_1,nnet,1-16,difference,25.358154888170816
delay_1,nnet,1-16,ratio,25.456097834071002
delay_1,nnet,1-16,log_ratio,20.430682033428553
delay_1,nnet,1-16,discrim,0
delay_1,nnet,1-16,logistic,39.49669034381806
delay_1,rpart,1-18,difference,82.45708473893829
delay_1,rpart,1-18,discrim,100
delay_1,rpart,1-18,log_ratio,100
delay_1,rpart,1-18,logistic,70.43777841854786
delay_1,rpart,1-18,ratio,100
delay_1,rpart,1-18,small,0
delay_1,rpart,1-18,large,0
delay_1,c5.0,1-18,ratio,100
delay_1,c5.0,1-18,discrim,100
delay_1,c5.0,1-18,difference,95.92
delay_1,c5.0,1-18,logistic,87.76
delay_1,c5.0,1-18,small,0
delay_1,c5.0,1-18,large,0
delay_1,c5.0,1-18,log_ratio,0
delay_1,naive_bayes,1-18,small,27.07889125799573
delay_1,naive_bayes,1-18,large,0
delay_1,naive_bayes,1-18,difference,94.66950959488275
delay_1,naive_bayes,1-18,ratio,100
delay_1,naive_bayes,1-18,log_ratio,100
delay_1,naive_bayes,1-18,discrim,100
delay_1,naive_bayes,1-18,logistic,84.64818763326227
delay_1,knn,1-18,small,27.07889125799573
delay_1,knn,1-18,large,0
delay_1,knn,1-18,difference,94.66950959488275
delay_1,knn,1-18,ratio,100
delay_1,knn,1-18,log_ratio,100
delay_1,knn,1-18,discrim,100
delay_1,knn,1-18,logistic,84.64818763326227
delay_1,rf,1-18,small,0
delay_1,rf,1-18,large,2.3183159796423958
delay_1,rf,1-18,difference,65.86317740459069
delay_1,rf,1-18,ratio,95.40116518329125
delay_1,rf,1-18,log_ratio,100
delay_1,rf,1-18,discrim,94.62395440195608
delay_1,rf,1-18,logistic,42.106028177961086
delay_1,glm,1-18,small,87.5356463539611
delay_1,glm,1-18,large,100
delay_1,glm,1-18,ratio,56.67289209670564
delay_1,glm,1-18,log_ratio,83.10251276178077
delay_1,glm,1-18,discrim,0
delay_1,glm,1-18,logistic,19.7977032675157
delay_1,nnet,1-18,small,57.39482258536367
delay_1,nnet,1-18,large,100
delay_1,nnet,1-18,difference,38.431363654950445
delay_1,nnet,1-18,ratio,39.982827272452155
delay_1,nnet,1-18,log_ratio,0
delay_1,nnet,1-18,discrim,56.39868750073198
delay_1,nnet,1-18,logistic,17.614980576772187
delay_1,rpart,1-19,difference,100
delay_1,rpart,1-19,discrim,56.30780010543713
delay_1,rpart,1-19,log_ratio,56.30780010543713
delay_1,rpart,1-19,logistic,100
delay_1,rpart,1-19,ratio,56.30780010543713
delay_1,rpart,1-19,small,0
delay_1,rpart,1-19,large,0
delay_1,c5.0,1-19,logistic,100
delay_1,c5.0,1-19,small,0
delay_1,c5.0,1-19,large,0
delay_1,c5.0,1-19,difference,0
delay_1,c5.0,1-19,ratio,0
delay_1,c5.0,1-19,log_ratio,0
delay_1,c5.0,1-19,discrim,0
delay_1,naive_bayes,1-19,small,0
delay_1,naive_bayes,1-19,large,45.55873925501433
delay_1,naive_bayes,1-19,difference,100
delay_1,naive_bayes,1-19,ratio,90.83094555873924
delay_1,naive_bayes,1-19,log_ratio,90.83094555873924
delay_1,naive_bayes,1-19,discrim,90.83094555873924
delay_1,naive_bayes,1-19,logistic,100
delay_1,knn,1-19,small,0
delay_1,knn,1-19,large,45.55873925501433
delay_1,knn,1-19,difference,100
delay_1,knn,1-19,ratio,90.83094555873924
delay_1,knn,1-19,log_ratio,90.83094555873924
delay_1,knn,1-19,discrim,90.83094555873924
delay_1,knn,1-19,logistic,100
delay_1,rf,1-19,small,0
delay_1,rf,1-19,large,15.449890835367572
delay_1,rf,1-19,difference,100
delay_1,rf,1-19,ratio,20.023376550774373
delay_1,rf,1-19,log_ratio,17.678823361308975
delay_1,rf,1-19,discrim,19.7824028926725
delay_1,rf,1-19,logistic,98.4485369270912
delay_1,glm,1-19,small,100
delay_1,glm,1-19,large,67.37880532479747
delay_1,glm,1-19,ratio,0
delay_1,glm,1-19,log_ratio,1.7191028242401343
delay_1,glm,1-19,discrim,97.93377925622943
delay_1,glm,1-19,logistic,97.15860658591095
delay_1,nnet,1-19,small,8.22640465714986
delay_1,nnet,1-19,large,10.257304344682948
delay_1,nnet,1-19,difference,20.500645557465646
delay_1,nnet,1-19,ratio,45.85447699961951
delay_1,nnet,1-19,log_ratio,10.947835329195337
delay_1,nnet,1-19,discrim,100
delay_1,nnet,1-19,logistic,0
delay_1,rpart,1-20,difference,56.04538976699005
delay_1,rpart,1-20,discrim,100
delay_1,rpart,1-20,log_ratio,100
delay_1,rpart,1-20,logistic,40.593886832968956
delay_1,rpart,1-20,ratio,100
delay_1,rpart,1-20,small,0
delay_1,rpart,1-20,large,0
delay_1,c5.0,1-20,ratio,100
delay_1,c5.0,1-20,small,0
delay_1,c5.0,1-20,large,0
delay_1,c5.0,1-20,difference,0
delay_1,c5.0,1-20,log_ratio,0
delay_1,c5.0,1-20,discrim,0
delay_1,c5.0,1-20,logistic,0
delay_1,naive_bayes,1-20,small,48.04123711340206
delay_1,naive_bayes,1-20,large,0
delay_1,naive_bayes,1-20,difference,86.5979381443299
delay_1,naive_bayes,1-20,ratio,100
delay_1,naive_bayes,1-20,log_ratio,100
delay_1,naive_bayes,1-20,discrim,100
delay_1,naive_bayes,1-20,logistic,65.77319587628865
delay_1,knn,1-20,small,48.04123711340206
delay_1,knn,1-20,large,0
delay_1,knn,1-20,difference,86.5979381443299
delay_1,knn,1-20,ratio,100
delay_1,knn,1-20,log_ratio,100
delay_1,knn,1-20,discrim,100
delay_1,knn,1-20,logistic,65.77319587628865
delay_1,rf,1-20,small,10.487455173033835
delay_1,rf,1-20,large,0
delay_1,rf,1-20,difference,29.403599451034268
delay_1,rf,1-20,ratio,86.98346173749259
delay_1,rf,1-20,log_ratio,89.24376659122679
delay_1,rf,1-20,discrim,100
delay_1,rf,1-20,logistic,1.9258647143519363
delay_1,glm,1-20,small,98.70160944364142
delay_1,glm,1-20,large,100
delay_1,glm,1-20,ratio,0
delay_1,glm,1-20,log_ratio,25.148156874484286
delay_1,glm,1-20,discrim,15.420217757393392
delay_1,glm,1-20,logistic,87.8473721061685
delay_1,nnet,1-20,small,74.63486817537776
delay_1,nnet,1-20,large,24.643136451924885
delay_1,nnet,1-20,difference,100
delay_1,nnet,1-20,ratio,42.01630342554895
delay_1,nnet,1-20,log_ratio,21.305201754444596
delay_1,nnet,1-20,discrim,66.28103382836294
delay_1,nnet,1-20,logistic,0
delay_1,rpart,1-21,difference,100
delay_1,rpart,1-21,discrim,72.20399609772052
delay_1,rpart,1-21,log_ratio,72.20399609772052
delay_1,rpart,1-21,logistic,100
delay_1,rpart,1-21,ratio,72.20399609772052
delay_1,rpart,1-21,small,0
delay_1,rpart,1-21,large,0
delay_1,c5.0,1-21,logistic,100
delay_1,c5.0,1-21,small,0
delay_1,c5.0,1-21,large,0
delay_1,c5.0,1-21,difference,0
delay_1,c5.0,1-21,ratio,0
delay_1,c5.0,1-21,log_ratio,0
delay_1,c5.0,1-21,discrim,0
delay_1,naive_bayes,1-21,small,0
delay_1,naive_bayes,1-21,large,23.111111111111136
delay_1,naive_bayes,1-21,difference,86.66666666666669
delay_1,naive_bayes,1-21,ratio,83.11111111111113
delay_1,naive_bayes,1-21,log_ratio,83.11111111111113
delay_1,naive_bayes,1-21,discrim,83.11111111111113
delay_1,naive_bayes,1-21,logistic,100
delay_1,knn,1-21,small,0
delay_1,knn,1-21,large,23.111111111111136
delay_1,knn,1-21,difference,86.66666666666669
delay_1,knn,1-21,ratio,83.11111111111113
delay_1,knn,1-21,log_ratio,83.11111111111113
delay_1,knn,1-21,discrim,83.11111111111113
delay_1,knn,1-21,logistic,100
delay_1,rf,1-21,small,0
delay_1,rf,1-21,large,4.938156385500201
delay_1,rf,1-21,difference,93.30204874616602
delay_1,rf,1-21,ratio,84.36187341782754
delay_1,rf,1-21,log_ratio,95.42435115842216
delay_1,rf,1-21,discrim,100
delay_1,rf,1-21,logistic,99.10413881091586
delay_1,glm,1-21,small,50.01531162274541
delay_1,glm,1-21,large,100
delay_1,glm,1-21,ratio,2.289133930726784
delay_1,glm,1-21,log_ratio,0
delay_1,glm,1-21,discrim,17.143338116517793
delay_1,glm,1-21,logistic,44.74822527264882
delay_1,nnet,1-21,small,98.68302256629437
delay_1,nnet,1-21,large,25.714214648182505
delay_1,nnet,1-21,difference,100
delay_1,nnet,1-21,ratio,29.851727737116057
delay_1,nnet,1-21,log_ratio,34.37201648067076
delay_1,nnet,1-21,discrim,60.258296116408374
delay_1,nnet,1-21,logistic,0
delay_1,rpart,1-22,difference,49.92101568830146
delay_1,rpart,1-22,discrim,100
delay_1,rpart,1-22,log_ratio,100
delay_1,rpart,1-22,logistic,37.057879356740436
delay_1,rpart,1-22,ratio,100
delay_1,rpart,1-22,small,0
delay_1,rpart,1-22,large,0
delay_1,c5.0,1-22,ratio,100
delay_1,c5.0,1-22,small,0
delay_1,c5.0,1-22,large,0
delay_1,c5.0,1-22,difference,0
delay_1,c5.0,1-22,log_ratio,0
delay_1,c5.0,1-22,discrim,0
delay_1,c5.0,1-22,logistic,0
delay_1,naive_bayes,1-22,small,40.71294559099437
delay_1,naive_bayes,1-22,large,0
delay_1,naive_bayes,1-22,difference,89.49343339587242
delay_1,naive_bayes,1-22,ratio,100
delay_1,naive_bayes,1-22,log_ratio,100
delay_1,naive_bayes,1-22,discrim,100
delay_1,naive_bayes,1-22,logistic,70.54409005628519
delay_1,knn,1-22,small,40.71294559099437
delay_1,knn,1-22,large,0
delay_1,knn,1-22,difference,89.49343339587242
delay_1,knn,1-22,ratio,100
delay_1,knn,1-22,log_ratio,100
delay_1,knn,1-22,discrim,100
delay_1,knn,1-22,logistic,70.54409005628519
delay_1,rf,1-22,small,8.062636381258683
delay_1,rf,1-22,large,2.185615402715959
delay_1,rf,1-22,difference,30.28639835989109
delay_1,rf,1-22,ratio,97.12129955878491
delay_1,rf,1-22,log_ratio,87.38438449273505
delay_1,rf,1-22,discrim,100
delay_1,rf,1-22,logistic,0
delay_1,glm,1-22,small,17.77323411024378
delay_1,glm,1-22,large,28.476613235318833
delay_1,glm,1-22,ratio,95.16777171090082
delay_1,glm,1-22,log_ratio,93.43528608561095
delay_1,glm,1-22,discrim,100
delay_1,glm,1-22,logistic,0
delay_1,nnet,1-22,small,86.39823931071746
delay_1,nnet,1-22,large,100
delay_1,nnet,1-22,difference,89.76318155071287
delay_1,nnet,1-22,ratio,3.5093227461602967
delay_1,nnet,1-22,log_ratio,2.702403235201101
delay_1,nnet,1-22,discrim,0
delay_1,nnet,1-22,logistic,3.837564620087845
delay_1,rpart,1-23,difference,94.28134869289318
delay_1,rpart,1-23,discrim,100
delay_1,rpart,1-23,log_ratio,100
delay_1,rpart,1-23,logistic,94.28134869289318
delay_1,rpart,1-23,ratio,100
delay_1,rpart,1-23,small,0
delay_1,rpart,1-23,large,0
delay_1,c5.0,1-23,ratio,100
delay_1,c5.0,1-23,discrim,100
delay_1,c5.0,1-23,logistic,100
delay_1,c5.0,1-23,log_ratio,87.76
delay_1,c5.0,1-23,small,36.73
delay_1,c5.0,1-23,large,0
delay_1,c5.0,1-23,difference,0
delay_1,naive_bayes,1-23,small,16.804407713498602
delay_1,naive_bayes,1-23,large,0
delay_1,naive_bayes,1-23,difference,98.0716253443526
delay_1,naive_bayes,1-23,ratio,100
delay_1,naive_bayes,1-23,log_ratio,100
delay_1,naive_bayes,1-23,discrim,100
delay_1,naive_bayes,1-23,logistic,98.0716253443526
delay_1,knn,1-23,small,16.804407713498602
delay_1,knn,1-23,large,0
delay_1,knn,1-23,difference,98.0716253443526
delay_1,knn,1-23,ratio,100
delay_1,knn,1-23,log_ratio,100
delay_1,knn,1-23,discrim,100
delay_1,knn,1-23,logistic,98.0716253443526
delay_1,rf,1-23,small,0
delay_1,rf,1-23,large,5.91717105686143
delay_1,rf,1-23,difference,66.17965614298464
delay_1,rf,1-23,ratio,88.66173384746575
delay_1,rf,1-23,log_ratio,94.32262866872918
delay_1,rf,1-23,discrim,100
delay_1,rf,1-23,logistic,71.645895595196
delay_1,glm,1-23,small,0
delay_1,glm,1-23,large,22.89552924876691
delay_1,glm,1-23,ratio,94.60186704687364
delay_1,glm,1-23,log_ratio,79.17595910259715
delay_1,glm,1-23,discrim,100
delay_1,glm,1-23,logistic,97.36548054663912
delay_1,nnet,1-23,small,43.19259326710049
delay_1,nnet,1-23,large,29.32658068255841
delay_1,nnet,1-23,difference,73.51380952644332
delay_1,nnet,1-23,ratio,45.2847283835953
delay_1,nnet,1-23,log_ratio,12.724092941359878
delay_1,nnet,1-23,discrim,100
delay_1,nnet,1-23,logistic,0
delay_1,rpart,1-24,difference,100
delay_1,rpart,1-24,discrim,55.787688870400274
delay_1,rpart,1-24,log_ratio,55.787688870400274
delay_1,rpart,1-24,logistic,100
delay_1,rpart,1-24,ratio,55.787688870400274
delay_1,rpart,1-24,small,0
delay_1,rpart,1-24,large,0
delay_1,c5.0,1-24,logistic,100
delay_1,c5.0,1-24,small,0
delay_1,c5.0,1-24,large,0
delay_1,c5.0,1-24,difference,0
delay_1,c5.0,1-24,ratio,0
delay_1,c5.0,1-24,log_ratio,0
delay_1,c5.0,1-24,discrim,0
delay_1,naive_bayes,1-24,small,0
delay_1,naive_bayes,1-24,large,24.64454976303317
delay_1,naive_bayes,1-24,difference,97.39336492890993
delay_1,naive_bayes,1-24,ratio,94.78672985781989
delay_1,naive_bayes,1-24,log_ratio,94.78672985781989
delay_1,naive_bayes,1-24,discrim,94.78672985781989
delay_1,naive_bayes,1-24,logistic,100
delay_1,knn,1-24,small,0
delay_1,knn,1-24,large,24.64454976303317
delay_1,knn,1-24,difference,97.39336492890993
delay_1,knn,1-24,ratio,94.78672985781989
delay_1,knn,1-24,log_ratio,94.78672985781989
delay_1,knn,1-24,discrim,94.78672985781989
delay_1,knn,1-24,logistic,100
delay_1,rf,1-24,small,0
delay_1,rf,1-24,large,3.5202402878990333
delay_1,rf,1-24,difference,97.74307100282252
delay_1,rf,1-24,ratio,18.45243502922429
delay_1,rf,1-24,log_ratio,19.808246477750902
delay_1,rf,1-24,discrim,21.66892418773471
delay_1,rf,1-24,logistic,100
delay_1,glm,1-24,small,98.49340150438958
delay_1,glm,1-24,large,96.53812362792117
delay_1,glm,1-24,ratio,97.59931355807554
delay_1,glm,1-24,log_ratio,96.2338873711204
delay_1,glm,1-24,discrim,100
delay_1,glm,1-24,logistic,0
delay_1,nnet,1-24,small,54.89286646690938
delay_1,nnet,1-24,large,18.07074983857802
delay_1,nnet,1-24,difference,73.5795277748531
delay_1,nnet,1-24,ratio,52.93883430984479
delay_1,nnet,1-24,log_ratio,29.720517807575852
delay_1,nnet,1-24,discrim,100
delay_1,nnet,1-24,logistic,0
delay_1,rpart,1-25,difference,100
delay_1,rpart,1-25,discrim,95.31301076406739
delay_1,rpart,1-25,log_ratio,95.31301076406739
delay_1,rpart,1-25,logistic,56.7772703873263
delay_1,rpart,1-25,ratio,95.31301076406739
delay_1,rpart,1-25,small,0
delay_1,rpart,1-25,large,0
delay_1,c5.0,1-25,difference,100
delay_1,c5.0,1-25,ratio,100
delay_1,c5.0,1-25,discrim,100
delay_1,c5.0,1-25,log_ratio,89.8
delay_1,c5.0,1-25,logistic,79.59
delay_1,c5.0,1-25,large,65.31
delay_1,c5.0,1-25,small,0
delay_1,naive_bayes,1-25,small,0
delay_1,naive_bayes,1-25,large,14.788732394366171
delay_1,naive_bayes,1-25,difference,100
delay_1,naive_bayes,1-25,ratio,96.47887323943661
delay_1,naive_bayes,1-25,log_ratio,96.47887323943661
delay_1,naive_bayes,1-25,discrim,96.47887323943661
delay_1,naive_bayes,1-25,logistic,54.22535211267604
delay_1,knn,1-25,small,0
delay_1,knn,1-25,large,14.788732394366171
delay_1,knn,1-25,difference,100
delay_1,knn,1-25,ratio,96.47887323943661
delay_1,knn,1-25,log_ratio,96.47887323943661
delay_1,knn,1-25,discrim,96.47887323943661
delay_1,knn,1-25,logistic,54.22535211267604
delay_1,rf,1-25,small,3.0679043336351417
delay_1,rf,1-25,large,29.19163001661542
delay_1,rf,1-25,difference,100
delay_1,rf,1-25,ratio,61.737892965742894
delay_1,rf,1-25,log_ratio,64.7411279591403
delay_1,rf,1-25,discrim,66.72801491880186
delay_1,rf,1-25,logistic,0
delay_1,glm,1-25,small,60.04185104316302
delay_1,glm,1-25,large,78.94927887619265
delay_1,glm,1-25,ratio,98.9730203803512
delay_1,glm,1-25,log_ratio,92.32543638472777
delay_1,glm,1-25,discrim,100
delay_1,glm,1-25,logistic,0
delay_1,nnet,1-25,small,73.35862489969313
delay_1,nnet,1-25,large,24.674402932579063
delay_1,nnet,1-25,difference,98.40381425474605
delay_1,nnet,1-25,ratio,61.50009466349824
delay_1,nnet,1-25,log_ratio,49.638411285884544
delay_1,nnet,1-25,discrim,100
delay_1,nnet,1-25,logistic,0
delay_1,rpart,1-26,difference,100
delay_1,rpart,1-26,discrim,55.8867150755615
delay_1,rpart,1-26,log_ratio,55.8867150755615
delay_1,rpart,1-26,logistic,35.60893059961053
delay_1,rpart,1-26,ratio,55.8867150755615
delay_1,rpart,1-26,small,0
delay_1,rpart,1-26,large,0
delay_1,c5.0,1-26,difference,100
delay_1,c5.0,1-26,small,0
delay_1,c5.0,1-26,large,0
delay_1,c5.0,1-26,ratio,0
delay_1,c5.0,1-26,log_ratio,0
delay_1,c5.0,1-26,discrim,0
delay_1,c5.0,1-26,logistic,0
delay_1,naive_bayes,1-26,small,0
delay_1,naive_bayes,1-26,large,50.48780487804877
delay_1,naive_bayes,1-26,difference,100
delay_1,naive_bayes,1-26,ratio,57.31707317073169
delay_1,naive_bayes,1-26,log_ratio,57.31707317073169
delay_1,naive_bayes,1-26,discrim,57.31707317073169
delay_1,naive_bayes,1-26,logistic,39.756097560975604
delay_1,knn,1-26,small,0
delay_1,knn,1-26,large,50.48780487804877
delay_1,knn,1-26,difference,100
delay_1,knn,1-26,ratio,57.31707317073169
delay_1,knn,1-26,log_ratio,57.31707317073169
delay_1,knn,1-26,discrim,57.31707317073169
delay_1,knn,1-26,logistic,39.756097560975604
